"A302103 - Means of transportation (18) (Workers 16 years and over)"
"Current date: 3/3/2020 11:05:08 PM (Eastern Standard Time)"
"RESIDENCE","WORKPLACE","Means of Transportation 18","Output","Workers 16 and Over",
"TAZ 00101852, San Mateo County, California","TAZ 00101659, Napa County, California","Other method","Margin of Error","12"
"TAZ 00101852, San Mateo County, California","TAZ 00101659, Napa County, California","Worked at home","Margin of Error","12"
"TAZ 00101852, San Mateo County, California","TAZ 00101659, Napa County, California","Auto","Estimate","4"
"TAZ 00101852, San Mateo County, California","TAZ 00101659, Napa County, California","Auto","Margin of Error","32"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Total, means of transportation","Estimate","15"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Total, means of transportation","Margin of Error","22"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Car, truck, or van -- Drove alone","Margin of Error","12"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Car, truck, or van -- In a 2-person carpool","Estimate","15"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","22"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Subway or elevated","Margin of Error","12"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Railroad","Margin of Error","12"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Ferryboat","Margin of Error","12"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Bicycle","Margin of Error","12"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Walked","Margin of Error","12"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Taxicab","Margin of Error","12"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Motorcycle","Margin of Error","12"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Other method","Margin of Error","12"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Worked at home","Margin of Error","12"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Auto","Estimate","15"
"TAZ 00101902, San Mateo County, California","TAZ 00101736, Napa County, California","Auto","Margin of Error","34"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Total, means of transportation","Estimate","10"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Total, means of transportation","Margin of Error","15"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Car, truck, or van -- Drove alone","Estimate","10"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Car, truck, or van -- Drove alone","Margin of Error","15"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Subway or elevated","Margin of Error","12"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Railroad","Margin of Error","12"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Ferryboat","Margin of Error","12"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Bicycle","Margin of Error","12"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Walked","Margin of Error","12"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Taxicab","Margin of Error","12"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Motorcycle","Margin of Error","12"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Other method","Margin of Error","12"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Worked at home","Margin of Error","12"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Auto","Estimate","10"
"TAZ 00101920, San Mateo County, California","TAZ 00101705, Napa County, California","Auto","Margin of Error","30"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Total, means of transportation","Estimate","4"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Total, means of transportation","Margin of Error","5"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Car, truck, or van -- Drove alone","Estimate","4"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Car, truck, or van -- Drove alone","Margin of Error","5"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Subway or elevated","Margin of Error","12"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Railroad","Margin of Error","12"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Ferryboat","Margin of Error","12"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Bicycle","Margin of Error","12"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Walked","Margin of Error","12"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Taxicab","Margin of Error","12"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Motorcycle","Margin of Error","12"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Other method","Margin of Error","12"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Worked at home","Margin of Error","12"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Auto","Estimate","4"
"TAZ 00102105, San Mateo County, California","TAZ 00101659, Napa County, California","Auto","Margin of Error","27"


"U.S. Census Bureau, American Community Survey 2012-2016 Five-year estimates. Special Tabulation: Census Transportation Planning"
